city_name,country_code,first_online_date,shop_id,activity_days,asp,b_p1p2,commission_per_order,days_in_data,eff_online_days,is_healthy_store,ted_per_order,b_cancel_rate,online_rate,photo_rate,recurrency_rate
Guadalajara,MX,2024-05-22,5764607577535811514,null,387.300000000000000000,0.0010869565217391304,109.800000000000000000,14,13,13,0.000000000000000000,0.0,0.8324867724867726,0.7891156462585034,0.0
Guadalajara,MX,2023-12-10,5764607560746012016,null,192.991594724220600000,0.006358922434953363,56.392230215827300000,14,87,87,138.448573141486800000,0.0,0.9682161005616472,0.9627089584226318,0.0273972602739726
Mexicali,MX,2024-02-22,5764607677993586251,null,171.812288135593200000,0.01285654799083906,46.437711864406800000,14,38,29,49.676483050847500000,0.06719367588932806,0.6020598936467955,0.90234375,0.18181818181818182
Lima,PE,2023-12-05,5764607735799483200,null,35.200000000000000000,8.116883116883117E-4,12.540000000000000000,14,10,10,10.000000000000000000,0.0,0.7637058968665187,0.9471698113207547,0.0
Mexico City,MX,2024-03-07,5764607660687888210,null,240.361111111111100000,0.0021331058020477816,70.333333333333300000,14,15,15,18.916666666666700000,0.1,0.9877116402116403,0.8184961106309421,0.19230769230769232
Lima,PE,2024-03-21,5764607682829617563,null,30.717567567567600000,0.012828344532681736,9.381351351351400000,14,12,9,8.898648648648600000,0.0,0.6927596439169139,1.0,0.4358974358974359
Tepic,MX,2024-05-14,5764607608678517336,null,293.926666666666700000,0.0017523364485981308,70.450000000000000000,14,5,4,66.500000000000000000,0.0,0.3142871890162073,0.7567567567567568,0.0
Lima,PE,2024-02-08,5764607715041873100,null,26.800000000000000000,5.863383172090296E-4,8.670000000000000000,14,12,12,14.250000000000000000,0.5,0.7599923687423686,1.0,0.0
Medellín,CO,2023-12-30,5764607536813313529,null,39400.000000000000000000,5.606428704914969E-4,12270.000000000000000000,14,11,10,33733.333333333333300000,0.0,0.6917581187010079,0.8846153846153846,0.0
Mexico City,MX,2024-02-27,5764607560754400191,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9181034482758621,0.0
Queretaro,MX,2024-02-20,5764607760789146556,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Culiacan,MX,2024-05-20,5764607905882702621,null,160.262142857142900000,0.003438243850833113,45.480000000000000000,14,13,5,58.563571428571400000,0.0,0.3665390993749203,0.9729272419627749,0.2318840579710145
Toluca,MX,2024-03-22,5764607631650719954,null,130.041666666666700000,0.006600660066006601,35.125000000000000000,14,9,4,4.000000000000000000,0.0,0.4139180478821362,0.7246376811594203,0.2413793103448276
Veracruz,MX,2024-04-10,5764607825465311243,null,123.854430379746800000,0.01019348749410099,32.791336146272900000,14,81,81,30.779324894514800000,0.027359781121751026,0.9458634322368377,1.0,0.3433333333333333
Cali,CO,2024-05-09,5764607776157076964,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8125,0.0
Culiacan,MX,2024-04-22,5764607939474882723,null,163.055882352941200000,0.009561304836895388,44.267647058823500000,14,25,21,34.985294117647100000,0.02857142857142857,0.7396174603174602,0.9056603773584906,0.29411764705882354
Queretaro,MX,2024-04-16,5764607740048312045,null,314.119736842105300000,0.018783644485167793,89.559868421052600000,14,41,38,19.683223684210500000,0.02564102564102564,0.8845248645987199,0.6517181129877694,0.18045112781954886
Hermosillo,MX,2024-04-01,5764607844536811530,null,203.988529411764700000,0.009604112183244657,55.868058823529400000,14,40,29,69.699705882352900000,0.025380710659898477,0.6658503735452569,0.9666666666666667,0.4725274725274725
Monterrey,MX,2024-02-24,5764607753184874426,null,154.059757104687900000,0.024870727553322963,40.828712654845800000,14,225,0,7.188630070439600000,0.0,0.9544299705148993,1.0,0.6940683430045133
Cuernavaca,MX,2024-05-07,5764608030344479323,null,1.000000000000000000,0.06168080185042406,0.300000000000000000,14,5,0,0.000000000000000000,0.0,0.12412055936767136,0.8108108108108109,0.08333333333333333
Lima,PE,2023-11-15,5764607686520606063,13,29.800000000000000000,0.002360876897133221,10.061538461538500000,14,13,10,15.692307692307700000,0.07142857142857142,0.7827618512272814,0.9105431309904153,0.0
Lima,PE,2024-04-17,5764607821736575145,null,20.831764705882400000,0.010379596678529062,7.722647058823500000,14,14,12,15.012352941176500000,0.027777777777777776,0.6826879400408815,0.9333333333333333,0.23076923076923078
Mexico City,MX,2024-05-09,5764607996446114193,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.6470588235294118,0.0
Tepic,MX,2024-03-19,5764607808637763647,null,235.825776791376000000,0.012812986748694829,65.216994292961300000,14,139,139,10.776949904882700000,0.0,0.8934465059531321,1.0,0.3216168717047452
Cartagena,CO,2024-01-17,5764607680921209835,null,14512.545454545454500000,0.006259389083625438,3812.500000000000000000,14,14,14,10873.272727272727300000,0.04,0.8937581699346405,0.9414225941422594,0.3333333333333333
Merida,MX,2024-01-13,5764607758893321811,null,152.581250000000000000,0.00557742782152231,41.681250000000000000,14,16,0,5.812500000000000000,0.0,0.8600416666666668,1.0,0.2
Mexicali,MX,2024-03-13,5764607617054543253,null,181.660495626822200000,0.009469857106620445,50.980000000000000000,14,58,58,64.581778425656000000,0.02,0.8063876117496807,1.0,0.5662650602409639
Cancun,MX,2023-12-05,5764607768032710082,2,190.600000000000000000,0.0033692722371967657,52.380000000000000000,14,4,1,35.160000000000000000,0.0,0.3985,0.7580645161290323,0.2222222222222222
Mexico City,MX,2024-06-03,5764607666606048239,null,129.270665236051500000,0.011154071470415935,42.449399141630900000,13,62,0,54.699785407725300000,0.0,0.6557244471413161,1.0,0.21518987341772153
San Jose,CR,2024-04-08,5764607750064312252,null,5159.705882352941200000,0.005741626794258373,1424.470588235294100000,14,10,9,1664.470588235294100000,0.0,0.7680277777777778,0.782608695652174,0.75
Jaurez CHIH,MX,2024-03-23,5764607568186707909,null,222.607692307692300000,0.00287419854079151,63.276923076923100000,14,16,16,22.246153846153800000,0.0,0.9987665837479272,0.7352941176470589,0.18181818181818182
Mexico City,MX,2024-05-25,5764607750387273177,null,197.075669099756700000,0.01420797080196826,72.008467153284700000,14,65,65,113.605863746958600000,0.0,0.9606020892687559,0.9388127853881278,0.7559055118110236
Mexico City,MX,2023-11-23,5764607570132864266,12,169.906666666666700000,0.0038535645472061657,51.390000000000000000,14,12,10,65.133333333333300000,0.0,0.6068434343434342,1.0,0.0
La Paz,MX,2024-06-05,5764607607667691101,null,218.882032967033000000,0.012960659815408785,60.858296703296700000,11,35,34,61.837087912087900000,0.0,0.7252325279293323,0.9515072083879423,0.2011173184357542
Mexico City,MX,2024-02-20,5764607598972899252,null,272.200000000000000000,6.493506493506494E-4,97.780000000000000000,14,14,14,155.200000000000000000,0.0,0.9674925595238094,0.875,1.0
Mexico City,MX,2024-05-12,5764607694401702929,null,169.297678664580100000,0.011940281478016304,55.512128325508600000,14,143,143,111.933500260824200000,0.0,0.9565300480576048,0.9926430016553246,0.38619676945668135
Lima,PE,2023-12-01,5764607619604680099,5,17.522222222222200000,0.0051506567087303634,5.668333333333300000,14,12,12,8.061111111111100000,0.0,0.816040326040326,0.8826086956521739,0.2857142857142857
Guadalajara,MX,2024-04-22,5764607985792581763,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9411764705882353,0.0
Guadalajara,MX,2024-02-27,5764607742564896365,null,186.471428571428600000,0.0032080659945004585,49.971428571428600000,14,13,13,0.000000000000000000,0.0,0.9488671733622873,0.8581521739130434,0.0
Mexico City,MX,2023-11-11,5764607568224455644,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.6,0.0
Puerto Vallarta,MX,2024-05-24,5764608015790244611,null,154.969067894131200000,0.023463746263524057,46.048066743383200000,14,97,97,59.345799769850400000,0.0,0.8896837717406928,0.8357771260997068,0.5234657039711191
Torreon,MX,2024-01-30,5764607618870677044,null,305.687500000000000000,0.003079291762894534,81.225000000000000000,14,14,14,8.250000000000000000,0.0,0.9082518934766675,1.0,0.0
Bogota D.C.,CO,2024-04-05,5764607911482097812,null,22147.500000000000000000,0.0022667170381564035,5926.750000000000000000,14,13,8,8475.000000000000000000,0.16666666666666666,0.634994212962963,1.0,0.0
Matamoros,MX,2023-11-09,5764607566194412551,4,162.880784313725500000,0.0039164490861618795,44.305882352941200000,14,21,21,6.614901960784300000,0.0,0.8968904072883174,1.0,0.9259259259259259
Jaurez CHIH,MX,2024-05-16,5764608041308389524,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2023-11-06,5764607759543438585,58,136.088516746411500000,0.006407797337425231,39.586507177033500000,14,58,37,52.849282296650700000,0.051111111111111114,0.7632838178170485,1.0,0.36666666666666664
Bogota D.C.,CO,2023-11-20,5764607647274503596,8,37871.428571428571400000,0.0035685963521015066,9278.571428571428600000,14,8,3,12385.714285714285700000,0.2222222222222222,0.35094875513657237,1.0,0.045454545454545456
Medellín,CO,2024-02-20,5764607563149348779,null,0.000000000000000000,0.0,0.000000000000000000,14,13,6,0.000000000000000000,0.0,0.5198579986687375,1.0,0.0
Villahermosa,MX,2024-03-23,5764607857971167301,null,294.319444444444400000,0.009893865803202015,83.341666666666700000,14,21,14,12.681944444444400000,0.0,0.7146986912124261,1.0,0.3783783783783784
Cancun,MX,2024-04-09,5764607802832847001,null,302.560028248587600000,0.0063737687037731345,83.187288135593200000,14,62,62,16.283615819209000000,0.030136986301369864,0.9215344028520501,1.0,0.27285714285714285
Puebla,MX,2024-03-15,5764607743370202643,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.75,0.0
Mexico City,MX,2024-03-01,5764607760273248195,null,122.682884615384600000,0.006400379281735214,41.079615384615400000,14,25,25,51.368461538461500000,0.0,0.9839675925925927,0.9637943519188994,0.3333333333333333
Puebla,MX,2024-03-16,5764607765654539905,null,0.000000000000000000,0.0,0.000000000000000000,14,14,14,0.000000000000000000,0.0,0.9943901420217208,1.0,0.0
Tepic,MX,2024-03-27,5764607524536586226,null,147.000000000000000000,4.3649061545176777E-4,42.000000000000000000,14,10,10,18.000000000000000000,0.0,0.6691916043225268,1.0,0.0
Xalapa,MX,2024-05-07,5764607615582342718,null,174.069090909090900000,0.0050772159932303785,50.381363636363600000,14,18,18,47.820909090909100000,0.043478260869565216,0.9709509803921569,0.7418546365914787,0.5454545454545454
Lima,PE,2023-11-22,5764607763628690368,11,24.144444444444400000,0.0030543677458766036,6.833333333333300000,14,10,10,7.833333333333300000,0.0,0.8696563774024462,0.9545454545454546,0.43478260869565216
Mexico City,MX,2023-11-22,5764607549706603790,null,168.500000000000000000,0.0023166023166023165,45.000000000000000000,14,11,9,0.000000000000000000,0.0,0.44792792792792796,1.0,0.2
Cali,CO,2023-12-20,5764607748134931801,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-03-12,5764607604098338793,null,0.000000000000000000,5.963029218843172E-4,0.000000000000000000,14,14,13,0.000000000000000000,0.0,0.9395009784735814,0.7321428571428571,0.0
Tuxtla Gutierrez,MX,2024-04-10,5764607584217336751,null,128.488571428571400000,0.010473926608230575,35.980928571428600000,14,37,36,23.610000000000000000,0.0070921985815602835,0.7312339919502379,1.0,0.3858267716535433
Bogota D.C.,CO,2024-02-19,5764607769223891372,null,21021.696428571428600000,0.005879563774300617,4617.285714285714300000,14,13,11,20386.785714285714300000,0.0,0.6124746031746031,1.0,0.3
Lima,PE,2024-02-12,5764607787519445464,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.0,0.0
Lima,PE,2024-01-16,5764607569767959918,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8181818181818182,0.1111111111111111
Mexico City,MX,2024-02-24,5764607593478360990,null,167.916666666666700000,0.012461059190031152,59.104000000000000000,14,17,16,92.950000000000000000,0.0,0.669873263888889,1.0,0.0
Culiacan,MX,2024-05-29,5764607713624198449,null,615.850000000000000000,5.485463521667581E-4,167.100000000000000000,14,12,12,0.000000000000000000,0.0,0.728805114638448,0.7916666666666666,0.0
Hermosillo,MX,2023-11-27,5764607774353524896,11,221.844000000000000000,0.0017736786094359701,63.480000000000000000,14,15,11,108.584000000000000000,0.0,0.7210092044707429,1.0,0.2
Lima,PE,2023-12-13,5764607583361699307,null,0.000000000000000000,0.0,0.000000000000000000,14,9,6,0.000000000000000000,0.0,0.423998108015136,0.684931506849315,0.0
San Jose,CR,2024-03-06,5764607700827377600,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7096774193548387,0.0
Queretaro,MX,2024-03-24,5764607557730307570,null,230.742222222222200000,0.021479713603818614,67.013333333333300000,14,23,23,24.466666666666700000,0.0,0.9373752012882448,1.0,0.39285714285714285
Oaxaca,MX,2023-11-25,5764607658968223118,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9523809523809523,0.0
Bogota D.C.,CO,2024-06-05,5764607669944715911,null,29720.714285714285700000,0.004973999547818223,7078.285714285714300000,11,11,9,10193.428571428571400000,0.0,0.8061190855927698,0.9361702127659575,0.3
Mexico City,MX,2023-11-02,5764607689204960566,null,222.087500000000000000,0.010293260827345116,63.012500000000000000,14,14,14,14.043333333333300000,0.0,0.9302281746031746,1.0,0.13636363636363635
Toluca,MX,2024-05-09,5764608055376085387,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.006316137566137566,1.0,0.0
Medellín,CO,2024-06-08,5764607835774910608,null,0.000000000000000000,0.0,0.000000000000000000,8,8,7,0.000000000000000000,0.0,0.9123055555555556,0.9795918367346939,0.2
Monterrey,MX,2024-05-21,5764607842057978695,null,182.945625000000000000,0.009056364787840405,51.925178571428600000,14,36,36,89.177589285714300000,0.0,0.9986179698216737,0.8571428571428571,0.3627450980392157
Medellín,CO,2024-02-07,5764607654635507485,null,22200.000000000000000000,3.5739814152966406E-4,4000.000000000000000000,14,9,7,6000.000000000000000000,0.0,0.5722685185185185,1.0,0.0
Monterrey,MX,2024-03-28,5764607575736454067,null,242.925000000000000000,0.005840071877807727,65.435000000000000000,14,11,10,10.595833333333300000,0.07692307692307693,0.6211706349206348,1.0,0.0
Medellín,CO,2024-04-08,5764608012300583061,null,23010.000000000000000000,0.00400962309542903,5674.933333333333300000,14,14,13,5448.333333333333300000,0.0,0.9221660052910052,0.966824644549763,0.3333333333333333
Bogota D.C.,CO,2024-02-19,5764607689112684949,null,21524.000000000000000000,0.003582089552238806,5849.600000000000000000,14,11,9,19280.000000000000000000,0.0,0.510984126984127,1.0,0.0
San Jose,CR,2023-11-22,5764607786638642550,12,4106.000000000000000000,0.00353045013239188,1020.000000000000000000,14,11,7,758.000000000000000000,0.25,0.5899428104575163,1.0,0.5
Mexico City,MX,2023-12-01,5764607669642726018,5,210.400000000000000000,0.004195804195804196,69.373333333333300000,14,11,9,129.560000000000000000,0.0,0.7564066193853428,0.9098039215686274,0.0
Cali,CO,2023-12-16,5764607715264171561,null,24709.420289855072500000,0.01465266805973192,6627.923913043478300000,14,12,11,23274.239130434782600000,0.0106951871657754,0.9712709994909215,0.7126168224299065,0.24
Mexico City,MX,2023-12-19,5764607679805525200,null,176.720000000000000000,0.009054325955734407,73.407600000000000000,14,17,14,133.142000000000000000,0.0,0.7201789077212806,0.8681818181818182,0.25
Guadalajara,MX,2024-05-16,5764607935989416558,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7619047619047619,0.0
Tijuana,MX,2024-01-26,5764607630795082740,null,256.555555555555600000,0.0022511255627813906,71.666666666666700000,14,16,14,10.388888888888900000,0.0,0.8983055863854976,1.0,0.25
Bogota D.C.,CO,2024-01-20,5764607592182320715,null,30271.363636363636400000,0.009872869894509062,8040.227272727272700000,14,13,12,16060.378787878787900000,0.04285714285714286,0.8226083333333334,0.9545454545454546,0.75
Guadalajara,MX,2024-03-14,5764607731991056271,null,174.566279069767400000,0.008222181618856203,47.106976744186000000,14,22,22,5.423255813953500000,0.0,0.978047138047138,0.9328671328671329,0.14285714285714285
Puebla,MX,2024-01-19,5764607753151319646,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.5714285714285714,0.0
Guadalajara,MX,2024-01-19,5764607606837218732,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Guadalajara,MX,2024-03-22,5764607613195783643,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8,0.0
San Luis Potosi,MX,2024-06-01,5764607597408422557,null,126.582236842105300000,0.010294311732875809,35.180657894736800000,14,39,39,27.960065789473700000,0.0,0.9286189358372456,1.0,0.4418604651162791
Queretaro,MX,2024-02-08,5764607563707190815,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Guadalajara,MX,2024-02-24,5764607780108111355,null,137.075099150141600000,0.03015701586774113,39.787280453257800000,14,59,44,36.783824362606200000,0.013966480446927373,0.6201997683844818,0.926829268292683,0.22972972972972974
Guadalajara,MX,2024-05-22,5764607527258688834,null,0.000000000000000000,0.0,0.000000000000000000,14,7,5,0.000000000000000000,0.0,0.3860668276972625,1.0,0.0
